customer_id,tenure_months,monthly_charges,total_charges,contract_type,internet_service,tech_support,online_security,device_protection,streaming_tv,streaming_movies,phone_service,multiple_lines,payment_method,paperless_billing,senior_citizen,partner,dependents,churn
CUST-008370,63,92.03,5901.29,Month-to-month,Fiber optic,No,Yes,Yes,No,No,Yes,No,Electronic check,Yes,No,No,No,0
CUST-008371,50,139.65,6983.0,Month-to-month,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Mailed check,No,No,No,No,1
CUST-008372,11,104.96,1111.85,Two year,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,No,Electronic check,Yes,Yes,Yes,Yes,0
CUST-008373,24,70.14,1589.98,Two year,DSL,No,Yes,Yes,Yes,Yes,No,No,Electronic check,No,No,Yes,No,0
CUST-008374,0,70.94,140.22,One year,DSL,No,No,Yes,Yes,No,No,Yes,Electronic check,Yes,No,Yes,Yes,1
CUST-008375,59,89.2,5330.83,One year,Fiber optic,No,Yes,No,Yes,Yes,Yes,No,Credit card,Yes,No,Yes,Yes,0
CUST-008376,49,93.63,4627.58,Two year,Fiber optic,Yes,No,No,Yes,No,Yes,No,Electronic check,Yes,No,No,No,0
CUST-008377,48,85.01,3997.47,One year,DSL,No,No,No,Yes,No,Yes,Yes,Electronic check,No,No,No,No,0
CUST-008378,2,52.1,195.48,Month-to-month,No,No,No,Yes,No,Yes,Yes,Yes,Electronic check,Yes,No,Yes,Yes,0
CUST-008379,46,113.37,4887.75,One year,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,Electronic check,No,No,Yes,No,0
CUST-008380,51,85.9,4312.32,Two year,DSL,No,No,No,Yes,Yes,Yes,No,Credit card,Yes,No,Yes,No,0
CUST-008381,67,79.87,4981.33,One year,Fiber optic,No,No,Yes,No,Yes,Yes,No,Credit card,No,No,Yes,No,0
CUST-008382,46,69.06,3318.31,Month-to-month,DSL,No,No,Yes,No,No,Yes,Yes,Credit card,Yes,No,No,Yes,1
CUST-008383,23,48.51,1318.66,Month-to-month,No,No,Yes,Yes,No,No,Yes,Yes,Bank transfer,Yes,No,Yes,No,1
CUST-008384,4,90.24,172.47,Month-to-month,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Electronic check,Yes,No,Yes,No,1
CUST-008385,61,81.66,4887.84,Month-to-month,DSL,Yes,No,Yes,Yes,No,No,No,Mailed check,Yes,No,Yes,No,1
CUST-008386,51,49.58,2245.36,One year,No,No,No,No,Yes,No,Yes,No,Electronic check,No,No,No,Yes,0
CUST-008387,16,118.57,2044.32,Two year,Fiber optic,Yes,No,No,Yes,Yes,No,No,Bank transfer,Yes,No,No,Yes,0
CUST-008388,53,74.47,3770.39,Month-to-month,DSL,Yes,Yes,No,No,No,Yes,No,Electronic check,No,Yes,No,Yes,1
CUST-008389,26,120.5,2832.89,One year,Fiber optic,Yes,No,No,Yes,Yes,Yes,Yes,Bank transfer,No,No,No,No,0
CUST-008390,37,70.56,2543.85,Two year,DSL,No,No,Yes,No,No,Yes,No,Electronic check,Yes,No,No,No,0
CUST-008391,18,145.0,2578.54,Two year,Fiber optic,Yes,No,No,Yes,Yes,Yes,Yes,Electronic check,Yes,No,No,Yes,1
CUST-008392,72,46.94,3495.64,Month-to-month,No,No,No,No,Yes,No,Yes,No,Bank transfer,No,No,No,No,0
CUST-008393,44,63.61,2792.19,Month-to-month,No,No,Yes,Yes,Yes,Yes,Yes,No,Bank transfer,No,No,Yes,No,0
CUST-008394,14,119.86,1566.52,One year,Fiber optic,No,No,No,Yes,No,Yes,Yes,Electronic check,Yes,No,No,No,0
CUST-008395,47,65.46,3378.15,Month-to-month,DSL,No,Yes,Yes,Yes,No,Yes,No,Bank transfer,Yes,No,No,Yes,1
CUST-008396,59,106.33,6434.1,One year,Fiber optic,Yes,No,No,Yes,Yes,Yes,No,Electronic check,Yes,No,No,No,1
CUST-008397,32,30.55,1065.3,Month-to-month,No,No,No,No,No,Yes,Yes,Yes,Mailed check,No,Yes,Yes,No,0
CUST-008398,47,105.51,4987.03,One year,Fiber optic,No,Yes,No,Yes,Yes,Yes,Yes,Credit card,No,No,No,No,0
CUST-008399,4,64.46,310.4,Month-to-month,DSL,No,No,No,No,Yes,Yes,Yes,Mailed check,Yes,No,No,No,0
CUST-008400,4,64.24,243.36,Month-to-month,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Credit card,Yes,No,Yes,No,0
CUST-008401,13,97.84,1489.7,Two year,Fiber optic,Yes,No,No,No,Yes,Yes,No,Electronic check,Yes,No,Yes,Yes,0
CUST-008402,58,81.91,4776.47,One year,DSL,Yes,Yes,No,No,Yes,Yes,No,Electronic check,Yes,No,No,No,1
CUST-008403,61,101.96,6387.68,Month-to-month,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,No,Credit card,No,No,Yes,No,0
CUST-008404,40,91.37,3755.15,Month-to-month,DSL,No,No,Yes,Yes,No,Yes,Yes,Credit card,Yes,No,No,No,0
CUST-008405,59,84.8,4877.9,Month-to-month,Fiber optic,No,No,No,No,No,Yes,No,Electronic check,Yes,No,Yes,No,1
CUST-008406,18,103.45,1974.97,Month-to-month,Fiber optic,Yes,No,No,No,No,Yes,Yes,Electronic check,No,Yes,No,No,1
CUST-008407,9,78.76,275.67,One year,Fiber optic,No,No,Yes,No,No,Yes,Yes,Electronic check,No,No,No,No,1
CUST-008408,68,99.95,6895.64,Month-to-month,Fiber optic,No,Yes,No,Yes,No,Yes,Yes,Mailed check,No,No,Yes,No,0
CUST-008409,4,98.35,301.63,Month-to-month,Fiber optic,Yes,No,No,Yes,Yes,No,No,Mailed check,Yes,No,Yes,No,0
CUST-008410,46,112.11,5142.33,Two year,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,Mailed check,No,No,Yes,No,0
CUST-008411,5,104.27,690.54,Month-to-month,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,Electronic check,Yes,No,No,Yes,1
CUST-008412,29,81.51,2142.91,Month-to-month,DSL,Yes,Yes,Yes,No,No,Yes,Yes,Electronic check,Yes,No,Yes,No,1
CUST-008413,69,81.63,5771.74,Month-to-month,DSL,Yes,No,No,Yes,No,Yes,Yes,Mailed check,Yes,Yes,Yes,Yes,0
CUST-008414,57,98.88,5713.45,Month-to-month,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,Electronic check,Yes,No,Yes,Yes,0
CUST-008415,24,74.16,1621.31,One year,No,Yes,No,No,Yes,Yes,Yes,Yes,Bank transfer,Yes,No,Yes,No,0
CUST-008416,40,60.14,2288.14,One year,No,No,No,No,Yes,Yes,Yes,Yes,Credit card,Yes,No,Yes,No,1
CUST-008417,25,79.34,1798.03,Month-to-month,DSL,No,No,Yes,Yes,No,Yes,No,Bank transfer,Yes,No,No,No,1
CUST-008418,51,87.52,4569.41,Month-to-month,Fiber optic,No,No,No,Yes,No,No,Yes,Electronic check,No,No,No,No,1
CUST-008419,32,85.78,2757.4,Month-to-month,Fiber optic,No,No,No,Yes,Yes,Yes,Yes,Bank transfer,Yes,Yes,No,No,1
CUST-008420,65,109.85,7301.7,One year,Fiber optic,No,No,No,Yes,No,Yes,No,Electronic check,Yes,Yes,Yes,No,0
CUST-008421,1,60.66,0.0,Month-to-month,DSL,Yes,No,No,No,No,Yes,No,Bank transfer,No,No,Yes,Yes,1
CUST-008422,67,112.6,7570.67,One year,Fiber optic,Yes,No,No,Yes,No,Yes,Yes,Credit card,Yes,Yes,No,No,0
CUST-008423,33,47.22,1401.65,Two year,No,No,No,Yes,Yes,Yes,Yes,Yes,Electronic check,Yes,No,Yes,No,0
CUST-008424,10,105.88,1194.78,Month-to-month,Fiber optic,No,No,No,No,No,Yes,Yes,Bank transfer,No,No,Yes,Yes,1
CUST-008425,31,104.26,3142.22,Month-to-month,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,No,Credit card,Yes,No,No,Yes,1
CUST-008426,42,108.95,4575.88,One year,Fiber optic,No,Yes,Yes,Yes,No,No,Yes,Bank transfer,Yes,No,No,No,0
CUST-008427,36,94.44,3379.12,Month-to-month,DSL,Yes,No,No,Yes,Yes,No,No,Bank transfer,Yes,No,Yes,Yes,1
CUST-008428,28,45.89,1256.35,One year,DSL,No,Yes,No,Yes,Yes,No,No,Bank transfer,Yes,No,No,Yes,1
CUST-008429,44,43.79,2139.84,Month-to-month,No,No,Yes,No,No,Yes,No,Yes,Electronic check,No,No,No,No,0
CUST-008430,33,36.71,1190.41,Month-to-month,No,No,No,No,No,Yes,No,No,Bank transfer,No,Yes,Yes,No,1
CUST-008431,24,99.17,2353.24,One year,Fiber optic,No,Yes,No,No,No,Yes,No,Credit card,Yes,No,No,No,0
CUST-008432,3,56.71,308.9,Month-to-month,DSL,No,No,Yes,No,No,Yes,No,Electronic check,No,Yes,No,No,1
CUST-008433,45,78.3,3486.23,Month-to-month,DSL,No,Yes,Yes,No,Yes,Yes,No,Mailed check,Yes,No,Yes,Yes,0
CUST-008434,9,102.76,1123.06,One year,DSL,No,No,No,Yes,Yes,Yes,No,Electronic check,No,No,No,No,0
CUST-008435,3,93.0,455.84,Month-to-month,Fiber optic,No,No,No,Yes,No,Yes,No,Bank transfer,Yes,No,No,Yes,1
CUST-008436,60,54.13,3050.38,Month-to-month,No,No,No,Yes,No,Yes,Yes,No,Mailed check,Yes,No,Yes,Yes,0
CUST-008437,11,97.24,713.65,One year,Fiber optic,No,Yes,No,No,Yes,Yes,No,Mailed check,Yes,No,No,Yes,1
CUST-008438,56,85.45,4547.38,Month-to-month,Fiber optic,No,Yes,Yes,No,No,No,Yes,Mailed check,Yes,No,No,No,1
CUST-008439,70,116.06,8438.42,One year,Fiber optic,No,Yes,Yes,Yes,No,Yes,Yes,Electronic check,Yes,No,No,Yes,0
CUST-008440,11,51.93,705.64,Two year,No,Yes,No,No,Yes,No,Yes,No,Credit card,Yes,No,No,No,1
CUST-008441,61,123.1,7156.95,Two year,Fiber optic,Yes,No,No,No,Yes,Yes,Yes,Mailed check,Yes,No,No,Yes,0
CUST-008442,51,87.44,4188.56,Month-to-month,DSL,No,No,Yes,Yes,Yes,Yes,No,Credit card,Yes,No,No,No,1
CUST-008443,42,109.87,4700.13,One year,Fiber optic,No,Yes,No,No,Yes,Yes,No,Credit card,No,No,Yes,No,0
CUST-008444,36,115.69,4077.8,One year,Fiber optic,Yes,No,No,No,Yes,Yes,No,Electronic check,Yes,No,No,Yes,0
CUST-008445,32,47.49,1653.36,Month-to-month,No,No,No,No,Yes,Yes,Yes,No,Electronic check,No,No,Yes,No,1
CUST-008446,65,102.0,6453.01,One year,Fiber optic,No,No,No,No,Yes,Yes,Yes,Electronic check,Yes,Yes,No,No,1
CUST-008447,28,88.66,2454.32,Month-to-month,Fiber optic,Yes,No,Yes,No,No,No,No,Electronic check,No,No,Yes,Yes,1
CUST-008448,28,117.46,3136.55,Month-to-month,Fiber optic,No,Yes,Yes,Yes,No,Yes,Yes,Mailed check,Yes,No,Yes,Yes,1
CUST-008449,31,73.08,2341.33,Two year,DSL,No,Yes,No,Yes,No,No,No,Electronic check,Yes,No,Yes,Yes,0
CUST-008450,22,76.17,1824.76,Two year,DSL,No,No,Yes,No,Yes,Yes,Yes,Credit card,No,No,No,No,0
CUST-008451,30,79.75,2648.29,Two year,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,Electronic check,No,No,No,Yes,0
CUST-008452,1,94.99,0.0,Two year,Fiber optic,No,No,Yes,Yes,No,Yes,No,Credit card,No,No,Yes,Yes,0
CUST-008453,19,116.16,2379.57,One year,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,Bank transfer,No,No,Yes,No,1
CUST-008454,17,77.5,1351.54,Month-to-month,DSL,Yes,No,Yes,No,No,Yes,Yes,Mailed check,Yes,No,No,No,1
CUST-008455,15,119.04,1689.01,One year,Fiber optic,Yes,No,Yes,No,Yes,Yes,Yes,Bank transfer,No,No,Yes,Yes,1
CUST-008456,0,53.42,34.18,Two year,No,No,Yes,Yes,Yes,Yes,No,No,Electronic check,No,Yes,No,Yes,0
CUST-008457,23,56.83,1377.4,Two year,DSL,No,No,No,No,Yes,Yes,Yes,Electronic check,Yes,No,No,No,0
CUST-008458,34,25.99,1003.37,Month-to-month,No,No,No,No,No,No,Yes,No,Electronic check,No,No,No,No,1
CUST-008459,17,110.27,1747.67,Month-to-month,Fiber optic,Yes,Yes,No,No,No,Yes,Yes,Bank transfer,Yes,No,No,No,1
CUST-008460,21,51.35,950.92,One year,No,Yes,Yes,No,No,Yes,Yes,Yes,Bank transfer,Yes,No,No,Yes,0
CUST-008461,61,115.71,7044.46,One year,Fiber optic,Yes,Yes,No,Yes,No,Yes,No,Bank transfer,Yes,Yes,No,Yes,0
CUST-008462,30,85.18,2388.62,Month-to-month,DSL,No,No,Yes,Yes,Yes,No,Yes,Credit card,Yes,No,Yes,No,1
CUST-008463,41,63.29,2907.25,Month-to-month,DSL,No,No,No,Yes,No,Yes,No,Credit card,Yes,No,No,No,1
CUST-008464,12,87.39,949.14,Two year,Fiber optic,Yes,Yes,No,No,No,Yes,No,Bank transfer,No,No,No,Yes,0
CUST-008465,57,68.94,3889.59,Two year,DSL,No,Yes,Yes,Yes,No,Yes,No,Credit card,Yes,No,No,No,0
CUST-008466,38,34.69,1202.89,One year,No,Yes,No,Yes,Yes,No,Yes,No,Electronic check,No,No,No,No,0
CUST-008467,33,91.34,3100.93,Month-to-month,Fiber optic,Yes,No,No,No,No,Yes,Yes,Credit card,Yes,Yes,No,Yes,1
CUST-008468,47,88.97,4171.64,One year,Fiber optic,No,Yes,No,No,No,No,No,Mailed check,Yes,Yes,Yes,No,0
CUST-008469,49,39.64,2035.43,Month-to-month,No,No,No,No,Yes,No,Yes,No,Bank transfer,Yes,No,No,Yes,0
CUST-008470,25,83.31,2248.32,Month-to-month,Fiber optic,No,Yes,No,Yes,No,Yes,No,Credit card,No,No,No,No,1
CUST-008471,10,97.62,815.78,Two year,Fiber optic,Yes,No,No,No,No,Yes,No,Electronic check,Yes,Yes,Yes,Yes,0
CUST-008472,18,82.56,1433.42,Month-to-month,DSL,No,Yes,No,No,Yes,No,Yes,Credit card,Yes,No,No,Yes,1
CUST-008473,26,112.7,2996.8,Two year,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Yes,Electronic check,Yes,No,Yes,No,0
CUST-008474,50,86.64,4181.4,One year,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,Mailed check,Yes,No,Yes,Yes,0
CUST-008475,50,118.19,5700.26,One year,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,No,Electronic check,Yes,No,No,No,1
CUST-008476,59,91.5,5280.7,Month-to-month,DSL,No,No,Yes,No,Yes,Yes,Yes,Mailed check,Yes,No,Yes,Yes,0
CUST-008477,54,69.89,3660.74,One year,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Credit card,No,No,No,Yes,0
CUST-008478,28,68.19,2013.91,Month-to-month,Fiber optic,No,No,Yes,No,No,Yes,No,Mailed check,Yes,No,No,No,0
CUST-008479,39,61.2,2360.86,Two year,DSL,No,No,Yes,No,No,Yes,Yes,Electronic check,No,Yes,No,No,0
CUST-008480,51,90.42,4927.08,One year,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,Electronic check,Yes,No,Yes,No,1
CUST-008481,15,59.67,661.61,Month-to-month,DSL,Yes,No,No,No,No,Yes,No,Electronic check,Yes,No,No,No,0
CUST-008482,69,87.49,6146.14,Month-to-month,DSL,No,No,No,No,Yes,Yes,No,Bank transfer,Yes,No,Yes,No,0
CUST-008483,53,44.03,2574.99,One year,No,No,No,Yes,Yes,No,Yes,No,Electronic check,Yes,No,No,Yes,1
CUST-008484,47,119.17,5481.67,Month-to-month,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,No,Credit card,Yes,No,No,No,0
CUST-008485,24,121.74,3068.34,Month-to-month,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Credit card,Yes,No,Yes,No,1
CUST-008486,60,93.45,5579.96,One year,Fiber optic,Yes,No,Yes,No,No,No,No,Credit card,Yes,No,No,No,0
CUST-008487,12,35.76,195.87,Month-to-month,No,No,No,No,Yes,No,Yes,No,Credit card,No,Yes,No,Yes,0
CUST-008488,72,50.51,3500.76,Month-to-month,No,Yes,Yes,No,No,No,Yes,Yes,Credit card,Yes,No,No,Yes,0
CUST-008489,36,95.07,3539.53,Month-to-month,Fiber optic,No,No,No,No,No,No,Yes,Bank transfer,No,No,Yes,No,0
CUST-008490,36,98.42,3171.5,Month-to-month,Fiber optic,No,No,Yes,No,Yes,No,Yes,Electronic check,No,No,No,No,1
CUST-008491,62,72.41,4433.17,Month-to-month,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Credit card,Yes,No,Yes,Yes,0
CUST-008492,71,113.53,8048.07,Month-to-month,Fiber optic,No,Yes,No,Yes,No,Yes,No,Bank transfer,Yes,Yes,No,No,1
CUST-008493,44,92.35,4082.78,Two year,DSL,Yes,No,No,Yes,No,Yes,Yes,Bank transfer,Yes,Yes,No,No,0
CUST-008494,11,106.14,970.24,Month-to-month,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Bank transfer,Yes,No,No,No,1
CUST-008495,61,96.86,5840.06,One year,Fiber optic,No,No,Yes,No,No,Yes,Yes,Credit card,Yes,No,No,No,0
CUST-008496,40,64.64,2616.05,Month-to-month,DSL,No,No,Yes,Yes,No,Yes,Yes,Bank transfer,No,No,Yes,No,0
CUST-008497,47,85.28,4016.35,Month-to-month,DSL,No,No,No,Yes,Yes,Yes,No,Credit card,Yes,No,Yes,No,1
CUST-008498,34,77.03,2471.83,Month-to-month,DSL,No,No,Yes,Yes,No,Yes,Yes,Credit card,Yes,No,No,No,0
CUST-008499,34,47.1,1731.47,Two year,No,No,No,No,Yes,Yes,Yes,Yes,Credit card,No,No,No,No,0
CUST-008500,36,100.38,3690.3,One year,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Credit card,Yes,No,No,No,0
CUST-008501,26,67.05,1838.84,Month-to-month,No,No,No,No,Yes,Yes,Yes,No,Electronic check,Yes,No,Yes,No,0
CUST-008502,1,73.52,0.0,Two year,DSL,Yes,Yes,No,No,Yes,Yes,No,Electronic check,Yes,No,Yes,No,1
CUST-008503,14,92.23,1305.07,One year,Fiber optic,No,No,No,Yes,Yes,Yes,No,Electronic check,No,No,No,Yes,1
CUST-008504,71,66.37,4449.7,One year,DSL,No,Yes,Yes,No,Yes,Yes,No,Electronic check,Yes,No,No,Yes,0
CUST-008505,52,107.42,5342.3,Month-to-month,Fiber optic,No,No,Yes,Yes,No,Yes,Yes,Credit card,Yes,No,Yes,No,0
CUST-008506,9,125.59,1172.26,Month-to-month,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,No,Bank transfer,Yes,No,Yes,No,1
CUST-008507,11,114.96,1381.27,One year,Fiber optic,Yes,No,Yes,Yes,No,Yes,Yes,Electronic check,No,Yes,No,No,1
CUST-008508,8,58.7,543.58,Month-to-month,DSL,No,No,No,Yes,No,Yes,No,Mailed check,Yes,No,Yes,No,1
CUST-008509,21,117.57,2581.85,Month-to-month,Fiber optic,No,No,No,Yes,Yes,Yes,No,Electronic check,No,Yes,No,Yes,1
CUST-008510,58,52.01,3153.51,Month-to-month,No,No,No,Yes,Yes,No,Yes,Yes,Electronic check,Yes,No,No,No,1
CUST-008511,20,62.58,1594.73,One year,DSL,No,No,No,No,No,Yes,Yes,Bank transfer,Yes,No,No,No,0
CUST-008512,61,108.92,6875.57,Month-to-month,Fiber optic,Yes,No,No,Yes,Yes,Yes,Yes,Bank transfer,No,No,No,No,1
CUST-008513,17,72.31,1325.68,Month-to-month,DSL,No,Yes,No,Yes,Yes,Yes,Yes,Credit card,Yes,Yes,Yes,Yes,0
CUST-008514,28,113.03,3181.59,One year,Fiber optic,No,Yes,Yes,No,Yes,Yes,No,Credit card,No,No,No,No,0
CUST-008515,28,89.77,2803.23,Month-to-month,Fiber optic,No,No,Yes,No,No,Yes,Yes,Electronic check,Yes,No,No,Yes,0
CUST-008516,43,57.89,2544.96,Two year,DSL,No,No,No,No,No,Yes,Yes,Electronic check,No,No,Yes,Yes,0
CUST-008517,60,109.29,6776.54,Two year,Fiber optic,Yes,No,No,Yes,Yes,Yes,No,Electronic check,No,No,Yes,No,0
CUST-008518,58,44.02,2514.41,Month-to-month,No,No,No,Yes,No,Yes,Yes,No,Bank transfer,Yes,No,No,No,0
CUST-008519,26,54.04,1242.0,Two year,DSL,Yes,No,Yes,No,No,Yes,No,Bank transfer,Yes,Yes,No,No,0
CUST-008520,67,70.85,4776.66,Two year,No,Yes,No,No,Yes,Yes,Yes,Yes,Electronic check,Yes,No,Yes,No,0
CUST-008521,28,103.2,3146.84,Month-to-month,Fiber optic,No,Yes,No,Yes,No,Yes,No,Credit card,Yes,No,No,Yes,1
CUST-008522,10,77.93,654.4,Month-to-month,DSL,No,No,No,Yes,Yes,Yes,No,Bank transfer,No,Yes,Yes,No,0
CUST-008523,45,65.47,2889.7,Month-to-month,DSL,No,No,Yes,No,No,Yes,Yes,Electronic check,No,No,Yes,Yes,1
CUST-008524,52,60.06,3066.17,Two year,No,No,Yes,Yes,Yes,No,Yes,Yes,Mailed check,Yes,No,Yes,No,0
CUST-008525,43,118.73,5056.02,One year,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,No,Mailed check,Yes,No,No,No,0
CUST-008526,35,107.04,3782.32,Month-to-month,Fiber optic,Yes,Yes,No,No,No,Yes,Yes,Electronic check,Yes,No,Yes,No,1
CUST-008527,8,41.53,269.35,Month-to-month,No,No,Yes,No,No,Yes,Yes,Yes,Bank transfer,Yes,No,Yes,Yes,1
CUST-008528,67,107.56,7017.73,One year,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Electronic check,Yes,No,No,Yes,0
CUST-008529,52,82.14,4171.67,Two year,DSL,No,Yes,Yes,Yes,Yes,Yes,No,Electronic check,Yes,No,No,Yes,0
CUST-008530,38,45.4,1642.02,One year,No,Yes,No,Yes,Yes,Yes,Yes,No,Credit card,No,No,No,Yes,0
CUST-008531,67,115.3,7921.88,Month-to-month,Fiber optic,Yes,No,Yes,Yes,No,Yes,Yes,Credit card,Yes,Yes,Yes,Yes,1
CUST-008532,4,52.62,158.53,Month-to-month,DSL,No,Yes,Yes,No,No,Yes,Yes,Mailed check,Yes,Yes,No,No,0
CUST-008533,48,65.57,2999.61,One year,DSL,Yes,No,Yes,No,Yes,Yes,Yes,Electronic check,No,No,No,Yes,0
CUST-008534,70,64.08,4742.85,Two year,DSL,No,No,Yes,No,Yes,Yes,Yes,Bank transfer,Yes,Yes,No,No,1
CUST-008535,32,56.66,1842.05,Month-to-month,No,No,Yes,Yes,No,Yes,Yes,No,Electronic check,Yes,No,Yes,Yes,0
CUST-008536,68,100.23,6787.35,Month-to-month,Fiber optic,No,No,Yes,No,No,Yes,Yes,Credit card,No,No,Yes,No,0
CUST-008537,0,98.78,0.0,One year,Fiber optic,Yes,No,No,Yes,No,Yes,No,Bank transfer,Yes,Yes,No,No,0
CUST-008538,7,38.86,168.44,Two year,No,No,Yes,Yes,No,No,Yes,No,Electronic check,No,No,Yes,No,1
CUST-008539,29,70.95,2289.55,Month-to-month,DSL,No,No,Yes,No,No,Yes,No,Credit card,Yes,No,Yes,No,0
CUST-008540,13,83.37,1092.25,Two year,DSL,No,Yes,No,Yes,Yes,Yes,No,Credit card,Yes,No,No,No,1
CUST-008541,27,33.54,944.51,Month-to-month,DSL,No,Yes,Yes,No,No,Yes,No,Bank transfer,Yes,Yes,Yes,Yes,0
CUST-008542,6,36.25,259.54,Month-to-month,No,No,Yes,No,Yes,Yes,Yes,No,Credit card,Yes,Yes,No,No,1
CUST-008543,55,112.37,6201.04,Month-to-month,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,No,Bank transfer,No,No,No,Yes,1
CUST-008544,35,103.82,3791.84,Month-to-month,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Credit card,Yes,No,No,No,0
CUST-008545,42,96.48,3723.57,Month-to-month,Fiber optic,Yes,No,No,Yes,Yes,Yes,Yes,Electronic check,Yes,Yes,No,Yes,0
CUST-008546,8,105.59,599.41,Two year,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,No,Bank transfer,Yes,Yes,Yes,No,0
CUST-008547,57,74.31,4203.86,One year,DSL,No,Yes,No,Yes,No,Yes,No,Bank transfer,Yes,No,No,Yes,0
CUST-008548,62,130.38,8216.77,Month-to-month,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Mailed check,No,No,No,Yes,0
CUST-008549,66,52.03,3157.67,Month-to-month,No,Yes,No,No,No,No,Yes,Yes,Electronic check,No,No,No,No,0
CUST-008550,26,130.68,3035.66,One year,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Mailed check,Yes,No,Yes,No,1
CUST-008551,26,89.93,2324.4,One year,DSL,No,No,Yes,Yes,No,Yes,Yes,Mailed check,Yes,No,No,No,1
CUST-008552,48,82.33,3990.05,Month-to-month,DSL,Yes,No,No,No,No,Yes,Yes,Credit card,Yes,No,No,No,0
CUST-008553,68,100.35,6708.46,One year,Fiber optic,No,No,Yes,No,Yes,Yes,No,Mailed check,No,No,No,Yes,0
CUST-008554,41,79.88,3036.47,Month-to-month,DSL,No,No,No,Yes,Yes,Yes,No,Electronic check,Yes,No,No,No,1
CUST-008555,46,61.68,2788.26,One year,No,Yes,No,Yes,Yes,Yes,Yes,No,Electronic check,Yes,No,Yes,No,0
CUST-008556,68,92.54,6376.47,Month-to-month,Fiber optic,No,Yes,No,No,No,Yes,No,Electronic check,Yes,No,Yes,No,1
CUST-008557,59,133.76,7887.92,One year,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,No,Electronic check,Yes,No,No,No,0
CUST-008558,61,75.28,4546.43,Month-to-month,DSL,No,No,Yes,Yes,No,Yes,Yes,Mailed check,No,No,No,No,0
CUST-008559,21,24.31,534.43,Month-to-month,No,No,No,No,No,No,Yes,Yes,Bank transfer,Yes,No,No,No,1
CUST-008560,56,75.07,4210.48,Month-to-month,DSL,No,Yes,Yes,No,Yes,Yes,Yes,Mailed check,No,Yes,Yes,Yes,0
CUST-008561,35,123.27,4054.78,Month-to-month,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,No,Bank transfer,Yes,Yes,Yes,No,1
CUST-008562,1,51.83,83.27,Two year,No,Yes,No,Yes,No,No,Yes,No,Mailed check,Yes,No,No,No,0
CUST-008563,11,133.4,1627.67,Two year,Fiber optic,No,Yes,No,Yes,Yes,Yes,No,Electronic check,Yes,No,Yes,No,1
CUST-008564,30,114.85,3518.23,One year,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Electronic check,No,No,Yes,No,0
CUST-008565,24,72.03,1512.96,Month-to-month,DSL,No,No,Yes,Yes,No,Yes,Yes,Credit card,Yes,No,No,Yes,0
CUST-008566,48,51.54,2596.23,One year,No,Yes,Yes,Yes,Yes,No,Yes,No,Electronic check,Yes,No,No,No,0
CUST-008567,64,90.95,5883.41,Month-to-month,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,Electronic check,No,Yes,No,No,0
CUST-008568,32,78.39,2674.9,Two year,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,Electronic check,Yes,No,No,Yes,0
CUST-008569,30,87.48,2642.43,Month-to-month,DSL,No,No,No,Yes,Yes,Yes,Yes,Credit card,Yes,No,Yes,Yes,0
CUST-008570,7,37.19,0.0,Month-to-month,No,No,Yes,Yes,No,Yes,Yes,Yes,Bank transfer,Yes,No,No,Yes,0
CUST-008571,59,57.21,3366.23,Month-to-month,DSL,Yes,No,No,No,Yes,No,No,Bank transfer,Yes,No,Yes,Yes,0
